04/27-12:32:00.598012 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,3333,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,53,0,60138,40,40960,,,,
04/27-12:32:00.678064 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,9878,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,59,0,41066,40,40960,,,,
04/27-12:32:00.758225 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56832,192.168.1.12,3333,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D6DF44,0x0,,0x400,41,0,57865,40,40960,,,,
04/27-12:32:00.838374 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,2393,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,59,0,28679,40,40960,,,,
04/27-12:32:00.918578 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,1096,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,57,0,4058,40,40960,,,,
04/27-12:32:00.998724 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,3211,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,56,0,45353,40,40960,,,,
04/27-12:32:01.078980 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,16080,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,40,0,53651,40,40960,,,,
04/27-12:32:01.159136 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56832,192.168.1.12,3211,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D6DF44,0x0,,0x400,52,0,17650,40,40960,,,,
04/27-12:32:01.239344 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,8000,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,45,0,51386,40,40960,,,,
04/27-12:32:01.319490 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56833,192.168.1.12,3211,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D5DF47,0x0,,0x400,46,0,17856,40,40960,,,,
04/27-12:32:01.399654 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,1122,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,45,0,33919,40,40960,,,,
04/27-12:32:01.479815 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,667,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,50,0,52238,40,40960,,,,
04/27-12:32:01.561572 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,3371,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,59,0,5498,40,40960,,,,
04/27-12:32:01.641848 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,50389,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,58,0,24733,40,40960,,,,
04/27-12:32:01.721990 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56832,192.168.1.12,3371,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D6DF44,0x0,,0x400,47,0,52729,40,40960,,,,
04/27-12:32:01.802131 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,6006,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,49,0,53011,40,40960,,,,
04/27-12:32:01.882336 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,50000,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,50,0,48909,40,40960,,,,
04/27-12:32:01.962442 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,1061,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,48,0,48035,40,40960,,,,
04/27-12:32:02.042620 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,9917,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,53,0,36346,40,40960,,,,
04/27-12:32:02.122755 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56832,192.168.1.12,1061,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D6DF44,0x0,,0x400,40,0,47883,40,40960,,,,
04/27-12:32:02.202909 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,125,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,41,0,50566,40,40960,,,,
04/27-12:32:02.283065 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,3300,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,37,0,41442,40,40960,,,,
04/27-12:32:02.363174 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,6100,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,56,0,18411,40,40960,,,,
04/27-12:32:02.443403 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,444,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,52,0,10039,40,40960,,,,
04/27-12:32:02.523560 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56832,192.168.1.12,6100,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D6DF44,0x0,,0x400,40,0,44527,40,40960,,,,
04/27-12:32:02.603706 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,7435,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,37,0,37303,40,40960,,,,
04/27-12:32:02.683915 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,902,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,57,0,58175,40,40960,,,,
04/27-12:32:02.764081 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,7,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,52,0,46059,40,40960,,,,
04/27-12:32:02.844267 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,6106,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,55,0,50858,40,40960,,,,
04/27-12:32:02.924498 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56832,192.168.1.12,7,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D6DF44,0x0,,0x400,55,0,33136,40,40960,,,,
04/27-12:32:03.004560 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,3077,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,59,0,65307,40,40960,,,,
04/27-12:32:03.084729 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,524,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,51,0,10268,40,40960,,,,
04/27-12:32:03.164889 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,211,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,48,0,16668,40,40960,,,,
04/27-12:32:03.245059 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,5825,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,56,0,24698,40,40960,,,,
04/27-12:32:03.325252 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56832,192.168.1.12,211,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D6DF44,0x0,,0x400,56,0,3668,40,40960,,,,
04/27-12:32:03.405475 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,9943,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,47,0,55155,40,40960,,,,
04/27-12:32:03.485610 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,9080,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,57,0,25595,40,40960,,,,
04/27-12:32:03.565698 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,1580,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,50,0,49827,40,40960,,,,
04/27-12:32:03.645893 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,6667,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,48,0,30499,40,40960,,,,
04/27-12:32:03.726019 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56832,192.168.1.12,1580,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D6DF44,0x0,,0x400,54,0,27509,40,40960,,,,
04/27-12:32:03.806213 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56832,192.168.1.12,6667,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D6DF44,0x0,,0x400,52,0,4659,40,40960,,,,
04/27-12:32:03.886378 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,19101,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,38,0,52525,40,40960,,,,
04/27-12:32:03.966496 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56833,192.168.1.12,6667,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D5DF47,0x0,,0x400,53,0,31662,40,40960,,,,
04/27-12:32:04.046664 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,146,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,42,0,492,40,40960,,,,
04/27-12:32:04.126786 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56834,192.168.1.12,6667,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D4DF46,0x0,,0x400,57,0,26701,40,40960,,,,
04/27-12:32:04.206944 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,2020,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,45,0,61988,40,40960,,,,
04/27-12:32:04.287122 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,1688,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,49,0,56216,40,40960,,,,
04/27-12:32:04.367287 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,1021,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,43,0,12913,40,40960,,,,
04/27-12:32:04.447438 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,666,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,50,0,26244,40,40960,,,,
04/27-12:32:04.527650 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56832,192.168.1.12,1021,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D6DF44,0x0,,0x400,57,0,33306,40,40960,,,,
04/27-12:32:04.607817 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,32782,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,54,0,19413,40,40960,,,,
04/27-12:32:04.688018 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,3372,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,40,0,26609,40,40960,,,,
04/27-12:32:04.768123 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,5405,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,59,0,2609,40,40960,,,,
04/27-12:32:04.848334 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,9485,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,40,0,27678,40,40960,,,,
04/27-12:32:04.928521 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56832,192.168.1.12,5405,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D6DF44,0x0,,0x400,43,0,15844,40,40960,,,,
04/27-12:32:05.008627 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,911,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,41,0,33605,40,40960,,,,
04/27-12:32:05.088783 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,1091,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,49,0,44149,40,40960,,,,
04/27-12:32:05.168901 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,7921,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,55,0,37227,40,40960,,,,
04/27-12:32:05.249093 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,465,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,58,0,26389,40,40960,,,,
04/27-12:32:05.329267 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56832,192.168.1.12,7921,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D6DF44,0x0,,0x400,55,0,31719,40,40960,,,,
04/27-12:32:05.409404 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,1060,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,45,0,3580,40,40960,,,,
04/27-12:32:05.489599 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,5850,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,56,0,36106,40,40960,,,,
04/27-12:32:05.569728 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,31038,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,59,0,62640,40,40960,,,,
04/27-12:32:05.650020 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,2135,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,48,0,18978,40,40960,,,,
04/27-12:32:05.730160 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56832,192.168.1.12,31038,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D6DF44,0x0,,0x400,56,0,15997,40,40960,,,,
04/27-12:32:05.810382 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,11111,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,46,0,3807,40,40960,,,,
04/27-12:32:05.890537 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,1296,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,58,0,53498,40,40960,,,,
04/27-12:32:05.970694 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,5431,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,39,0,54281,40,40960,,,,
04/27-12:32:06.050866 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,500,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,56,0,42634,40,40960,,,,
04/27-12:32:06.131076 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56832,192.168.1.12,5431,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D6DF44,0x0,,0x400,45,0,26855,40,40960,,,,
04/27-12:32:06.211133 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,5631,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,48,0,31271,40,40960,,,,
04/27-12:32:06.291329 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,6156,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,42,0,25690,40,40960,,,,
04/27-12:32:06.371472 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,61532,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,41,0,20214,40,40960,,,,
04/27-12:32:06.451644 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,1761,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,53,0,9073,40,40960,,,,
04/27-12:32:06.531824 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56832,192.168.1.12,61532,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D6DF44,0x0,,0x400,54,0,64709,40,40960,,,,
04/27-12:32:06.612071 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,7106,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,59,0,47973,40,40960,,,,
04/27-12:32:06.692217 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,5200,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,57,0,15025,40,40960,,,,
04/27-12:32:06.772385 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,1521,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,55,0,17627,40,40960,,,,
04/27-12:32:06.852588 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,1038,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,43,0,29291,40,40960,,,,
04/27-12:32:06.932838 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56832,192.168.1.12,1521,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D6DF44,0x0,,0x400,51,0,55599,40,40960,,,,
04/27-12:32:07.012910 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,873,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,58,0,41551,40,40960,,,,
04/27-12:32:07.093175 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,3918,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,47,0,12179,40,40960,,,,
04/27-12:32:07.173199 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,646,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,50,0,3938,40,40960,,,,
04/27-12:32:07.253428 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,179,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,43,0,58804,40,40960,,,,
04/27-12:32:07.333616 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56832,192.168.1.12,646,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D6DF44,0x0,,0x400,43,0,55945,40,40960,,,,
04/27-12:32:07.413771 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,19801,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,47,0,27087,40,40960,,,,
04/27-12:32:07.493941 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,5000,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,49,0,54543,40,40960,,,,
04/27-12:32:07.574102 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,1417,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,44,0,896,40,40960,,,,
04/27-12:32:07.654386 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,6346,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,42,0,62341,40,40960,,,,
04/27-12:32:07.734564 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56832,192.168.1.12,1417,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D6DF44,0x0,,0x400,46,0,1783,40,40960,,,,
04/27-12:32:07.814732 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,33354,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,41,0,4460,40,40960,,,,
04/27-12:32:07.894917 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,6969,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,58,0,46269,40,40960,,,,
04/27-12:32:07.975039 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,8084,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,47,0,15969,40,40960,,,,
04/27-12:32:08.055196 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,41511,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,38,0,37666,40,40960,,,,
04/27-12:32:08.135455 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56832,192.168.1.12,8084,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D6DF44,0x0,,0x400,38,0,30017,40,40960,,,,
04/27-12:32:08.215510 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,7200,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,41,0,24842,40,40960,,,,
04/27-12:32:08.295662 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,1165,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,59,0,59562,40,40960,,,,
04/27-12:32:08.375802 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,2394,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,56,0,14418,40,40960,,,,
04/27-12:32:08.455998 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,1700,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,47,0,49742,40,40960,,,,
04/27-12:32:08.536149 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56832,192.168.1.12,2394,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D6DF44,0x0,,0x400,55,0,42215,40,40960,,,,
04/27-12:32:08.616264 ,1,1228,7,"SCAN nmap XMAS",TCP,192.168.1.4,56831,192.168.1.12,1687,FA:16:3E:07:7D:DA,FA:16:3E:F4:79:10,0x36,**U*P**F,0xD6D7DF45,0x0,,0x400,48,0,44958,40,40960,,,,
